agents_No,instance,k,shrink,ignore-target,lltp-only,corridor,target,parking,algo,ignore-train,Runtime,HL_expanded,HL_generated,LL_expanded,LL_generated,agents,solution_cost,cost-dummy,algorithm,standard_conflict,standard_conflict_m2,standard_train_conflict,rectangle_sym,corridor_sym,parking_std,target_std,parking_sym,target_sym,train_self_conflict,None,num_llpp,num_lltp,num_cardinal,num_semicardinal,num_noncardinal,num_unkown,valid_train,num_body_conflict,num_target_conflict,num_self_conflict,runtime_mdd
30,20,8,True,False,False,False,False,False,CBS-DK,False,90.0299,2316,4633,1152474,3491061,/home/ubuntu/mike/CBS-exp/agent/warehouse-10-20-10-2-1-even/warehouse-10-20-10-2-1-even-21.scen,-1,0,CBS,2316,0,0,0,0,0,0,0,0,0,,4662,0,0,0,0,2316,0,11,0,0,0
60,4,2,True,False,False,True,True,False,CBSH-RM-DK,True,35.3939,2026,4053,1707011,3387704,/home/ubuntu/mike/CBS-exp/agent/warehouse-10-20-10-2-1-even/warehouse-10-20-10-2-1-even-5.scen,5561,3,CBSH-RM,2001,0,0,9,0,0,0,0,16,0,,4112,0,1,1958,67,0,1,0,0,0,0
50,16,4,True,False,False,True,True,False,CBSH-RM-DK,True,2.81084,104,208,157951,293555,/home/ubuntu/mike/CBS-exp/agent/warehouse-10-20-10-2-1-even/warehouse-10-20-10-2-1-even-17.scen,4728,9,CBSH-RM,60,0,0,36,6,0,0,0,2,0,,258,0,4,38,62,0,1,0,0,0,0
50,5,8,True,False,True,False,False,False,CBS-DK,False,90.026,904,1468,3067267,7775785,/home/ubuntu/mike/CBS-exp/agent/warehouse-10-20-10-2-1-even/warehouse-10-20-10-2-1-even-6.scen,-1,9,CBS,904,0,904,0,0,0,0,0,0,0,,0,1858,0,0,0,904,0,69,0,0,0
50,3,2,True,False,True,False,False,False,CBS-DK,False,90.0499,640,1280,14686663,17676458,/home/ubuntu/mike/CBS-exp/agent/warehouse-10-20-10-2-1-even/warehouse-10-20-10-2-1-even-4.scen,-1,0,CBS,640,0,640,0,0,0,135,0,0,0,,0,1330,0,0,0,640,0,2,0,0,0
40,4,4,True,False,False,True,True,False,CBSH-RM-DK,False,90.025,1849,3699,2508289,6081764,/home/ubuntu/mike/CBS-exp/agent/warehouse-10-20-10-2-1-even/warehouse-10-20-10-2-1-even-5.scen,-1,5,CBSH-RM,837,0,0,1010,0,0,0,0,2,0,,3738,0,3,530,1316,0,0,8,0,0,0
40,14,2,True,False,False,True,True,False,CBSH-RM-DK,False,2.54933,11,23,482817,537183,/home/ubuntu/mike/CBS-exp/agent/warehouse-10-20-10-2-1-even/warehouse-10-20-10-2-1-even-15.scen,4084,1,CBSH-RM,0,0,0,3,0,0,0,0,8,0,,63,0,1,10,0,0,1,0,0,0,0
40,9,8,True,False,False,True,True,False,CBSH-RM-DK,False,90.0279,542,1085,3176926,5880958,/home/ubuntu/mike/CBS-exp/agent/warehouse-10-20-10-2-1-even/warehouse-10-20-10-2-1-even-10.scen,-1,5,CBSH-RM,333,0,0,204,0,0,0,0,5,0,,1125,0,5,121,416,0,0,4,0,0,0
30,20,8,True,False,False,True,True,False,CBSH-RM-DK,True,90.0085,3713,7427,2206932,6008649,/home/ubuntu/mike/CBS-exp/agent/warehouse-10-20-10-2-1-even/warehouse-10-20-10-2-1-even-21.scen,-1,2,CBSH-RM,3120,0,0,592,0,0,0,0,1,0,,7456,0,1,2150,1562,0,0,7,0,0,0
20,19,2,True,False,False,True,True,False,CBSH-RM-DK,False,0.017442,1,3,2040,6647,/home/ubuntu/mike/CBS-exp/agent/warehouse-10-20-10-2-1-even/warehouse-10-20-10-2-1-even-20.scen,1507,0,CBSH-RM,1,0,0,0,0,0,0,0,0,0,,22,0,0,1,0,0,1,0,0,0,0
60,13,4,True,False,False,True,True,False,CBSH-RM-DK,False,57.8529,1245,2490,4089256,6543104,/home/ubuntu/mike/CBS-exp/agent/warehouse-10-20-10-2-1-even/warehouse-10-20-10-2-1-even-14.scen,5855,5,CBSH-RM,810,0,0,405,2,0,0,0,27,1,,2550,1,3,497,744,1,1,0,0,0,0
20,2,8,True,False,True,False,False,False,CBS-DK,False,4.68116,3,7,848212,876964,/home/ubuntu/mike/CBS-exp/agent/warehouse-10-20-10-2-1-even/warehouse-10-20-10-2-1-even-3.scen,1498,0,CBS,3,0,3,0,0,0,3,0,0,0,,0,26,0,0,0,3,1,0,0,0,0
20,1,2,True,False,False,True,True,False,CBSH-RM-DK,False,2.81222,6,13,426429,452404,/home/ubuntu/mike/CBS-exp/agent/warehouse-10-20-10-2-1-even/warehouse-10-20-10-2-1-even-2.scen,2133,0,CBSH-RM,0,0,0,2,0,0,0,0,4,0,,32,0,0,4,2,0,1,0,0,0,0
20,4,2,True,False,True,False,False,False,CBS-DK,False,0.017957,1,3,1881,6316,/home/ubuntu/mike/CBS-exp/agent/warehouse-10-20-10-2-1-even/warehouse-10-20-10-2-1-even-5.scen,1601,0,CBS,1,0,1,0,0,0,0,0,0,0,,0,22,0,0,0,1,1,0,0,0,0
50,18,2,True,False,False,False,False,False,CBS-DK,False,90.0231,2879,5758,4856723,12358770,/home/ubuntu/mike/CBS-exp/agent/warehouse-10-20-10-2-1-even/warehouse-10-20-10-2-1-even-19.scen,-1,1,CBS,2879,0,0,0,0,0,31,0,0,0,,5808,0,0,0,0,2879,0,2,0,0,0
40,9,8,True,False,False,False,False,False,CBS-DK,False,90.014,2293,4587,1343130,3831587,/home/ubuntu/mike/CBS-exp/agent/warehouse-10-20-10-2-1-even/warehouse-10-20-10-2-1-even-10.scen,-1,0,CBS,2293,0,0,0,0,0,0,0,0,0,,4626,0,0,0,0,2293,0,32,0,0,0
60,4,4,True,False,False,False,False,False,CBS-DK,False,90.0273,1957,3914,612651,2146809,/home/ubuntu/mike/CBS-exp/agent/warehouse-10-20-10-2-1-even/warehouse-10-20-10-2-1-even-5.scen,-1,0,CBS,1957,0,0,0,0,0,0,0,0,0,,3974,0,0,0,0,1957,0,21,0,0,0
30,23,2,True,False,False,True,True,False,CBSH-RM-DK,True,1.69937,10,21,390070,428432,/home/ubuntu/mike/CBS-exp/agent/warehouse-10-20-10-2-1-even/warehouse-10-20-10-2-1-even-24.scen,3136,4,CBSH-RM,1,0,0,0,3,0,0,0,6,0,,50,0,2,8,0,0,1,0,0,0,0
30,10,4,True,False,False,True,True,False,CBSH-RM-DK,True,0.581099,6,13,45515,104085,/home/ubuntu/mike/CBS-exp/agent/warehouse-10-20-10-2-1-even/warehouse-10-20-10-2-1-even-11.scen,3220,1,CBSH-RM,1,0,0,5,0,0,0,0,0,0,,42,0,1,4,1,0,1,0,0,0,0
50,16,4,True,False,False,False,False,False,CBS-DK,False,90.026,2613,5226,2212717,7055275,/home/ubuntu/mike/CBS-exp/agent/warehouse-10-20-10-2-1-even/warehouse-10-20-10-2-1-even-17.scen,-1,1,CBS,2613,0,0,0,0,0,0,0,0,0,,5276,0,0,0,0,2613,0,6,0,0,0
60,7,8,True,False,False,True,True,False,CBSH-RM-DK,True,90.0269,477,951,6294556,7324987,/home/ubuntu/mike/CBS-exp/agent/warehouse-10-20-10-2-1-even/warehouse-10-20-10-2-1-even-8.scen,-1,45,CBSH-RM,75,0,0,280,46,0,0,0,76,0,,1025,0,114,357,6,0,0,145,0,15,0
30,22,2,True,False,False,True,True,False,CBSH-RM-DK,False,0.152223,3,7,23026,42645,/home/ubuntu/mike/CBS-exp/agent/warehouse-10-20-10-2-1-even/warehouse-10-20-10-2-1-even-23.scen,3150,1,CBSH-RM,0,0,0,1,0,0,0,0,2,0,,36,0,1,2,0,0,1,0,0,0,0
40,0,4,True,False,True,False,False,False,CBS-DK,False,90.0065,2849,5698,2339413,3821588,/home/ubuntu/mike/CBS-exp/agent/warehouse-10-20-10-2-1-even/warehouse-10-20-10-2-1-even-1.scen,-1,6,CBS,2849,0,2849,0,0,0,6,0,0,0,,0,5738,0,0,0,2849,0,8,0,0,0
20,8,8,True,False,True,False,False,False,CBS-DK,False,90.0141,2332,4665,5446125,11555497,/home/ubuntu/mike/CBS-exp/agent/warehouse-10-20-10-2-1-even/warehouse-10-20-10-2-1-even-9.scen,-1,0,CBS,2332,0,2332,0,0,0,0,0,0,0,,0,4684,0,0,0,2332,0,27,0,0,0
40,20,8,True,False,True,False,False,False,CBS-DK,False,90.0547,1408,2757,1504286,4342461,/home/ubuntu/mike/CBS-exp/agent/warehouse-10-20-10-2-1-even/warehouse-10-20-10-2-1-even-21.scen,-1,0,CBS,1408,0,1408,0,0,0,0,0,0,0,,0,2856,0,0,0,1408,0,12,0,0,0
