agents_No,instance,k,shrink,ignore-target,lltp-only,corridor,target,parking,algo,ignore-train,Runtime,HL_expanded,HL_generated,LL_expanded,LL_generated,agents,solution_cost,cost-dummy,algorithm,standard_conflict,standard_conflict_m2,standard_train_conflict,rectangle_sym,corridor_sym,parking_std,target_std,parking_sym,target_sym,train_self_conflict,None,num_llpp,num_lltp,num_cardinal,num_semicardinal,num_noncardinal,num_unkown,valid_train,num_body_conflict,num_target_conflict,num_self_conflict,runtime_mdd
50,16,4,True,False,True,False,False,False,CBS-DK,False,90.0651,1080,2160,3550336,9404979,/home/ubuntu/mike/CBS-exp/agent/den520d-even/den520d-even-17.scen,-1,1,CBS,1080,0,1080,0,0,0,0,0,0,0,,0,2210,0,0,0,1080,0,104,0,0,0
30,7,2,True,False,False,True,True,False,CBSH-RM-DK,False,0.354976,3,7,15821,53756,/home/ubuntu/mike/CBS-exp/agent/den520d-even/den520d-even-8.scen,6372,2,CBSH-RM,1,0,0,2,0,0,0,0,0,0,,36,0,2,1,0,0,1,0,0,0,0
20,15,2,True,False,False,False,False,False,CBS-DK,False,5.7639,67,103,524400,1213905,/home/ubuntu/mike/CBS-exp/agent/den520d-even/den520d-even-16.scen,4247,0,CBS,67,0,0,0,0,0,1,0,0,0,,154,0,0,0,0,67,1,0,0,0,0
50,13,4,True,False,True,False,False,False,CBS-DK,False,90.0529,438,875,6335781,16714372,/home/ubuntu/mike/CBS-exp/agent/den520d-even/den520d-even-14.scen,-1,0,CBS,438,0,438,0,0,0,0,0,0,0,,0,926,0,0,0,438,0,39,0,0,0
50,22,8,True,False,True,False,False,False,CBS-DK,False,90.1468,477,875,1623328,4681238,/home/ubuntu/mike/CBS-exp/agent/den520d-even/den520d-even-23.scen,-1,0,CBS,477,0,477,0,0,0,0,0,0,0,,0,1004,0,0,0,477,0,128,0,0,0
50,15,2,True,False,False,True,True,False,CBSH-RM-DK,False,90.1648,611,1222,3951015,11091380,/home/ubuntu/mike/CBS-exp/agent/den520d-even/den520d-even-16.scen,-1,2,CBSH-RM,605,0,0,0,0,0,0,0,6,0,,1273,0,3,30,578,0,0,6,0,0,0
50,24,2,True,False,True,False,False,False,CBS-DK,False,90.0214,1371,2743,2438105,8136540,/home/ubuntu/mike/CBS-exp/agent/den520d-even/den520d-even-25.scen,-1,0,CBS,1371,0,1371,0,0,0,0,0,0,0,,0,2792,0,0,0,1371,0,20,0,0,0
40,5,4,True,False,False,False,False,False,CBS-DK,False,90.0343,1355,2711,1037958,4531034,/home/ubuntu/mike/CBS-exp/agent/den520d-even/den520d-even-6.scen,-1,2,CBS,1355,0,0,0,0,0,0,0,0,0,,2750,0,0,0,0,1355,0,19,0,0,0
60,8,8,True,False,False,False,False,False,CBS-DK,False,90.1382,445,890,1283906,4205246,/home/ubuntu/mike/CBS-exp/agent/den520d-even/den520d-even-9.scen,-1,0,CBS,445,0,0,0,0,0,0,0,0,0,,950,0,0,0,0,445,0,553,0,0,0
30,23,8,True,False,False,True,True,False,CBSH-RM-DK,True,90.0457,359,718,4446773,8564406,/home/ubuntu/mike/CBS-exp/agent/den520d-even/den520d-even-24.scen,-1,3,CBSH-RM,94,0,0,259,0,0,0,0,6,0,,748,0,94,70,195,0,0,74,0,0,0
60,23,4,True,False,False,False,False,False,CBS-DK,False,90.1036,575,1150,2098125,6721819,/home/ubuntu/mike/CBS-exp/agent/den520d-even/den520d-even-24.scen,-1,1,CBS,575,0,0,0,0,0,0,0,0,0,,1210,0,0,0,0,575,0,166,0,0,0
60,7,2,True,False,False,True,True,False,CBSH-RM-DK,True,19.491,75,151,4036566,4712045,/home/ubuntu/mike/CBS-exp/agent/den520d-even/den520d-even-8.scen,11996,8,CBSH-RM,44,0,0,3,0,0,0,0,28,0,,210,0,45,30,0,0,1,0,0,0,0
50,15,4,True,False,False,True,True,False,CBSH-RM-DK,True,90.0844,270,541,2360497,4057274,/home/ubuntu/mike/CBS-exp/agent/den520d-even/den520d-even-16.scen,-1,5,CBSH-RM,179,0,0,84,0,0,0,0,7,0,,598,0,5,29,236,0,0,7,0,0,0
50,6,8,True,False,False,True,True,False,CBSH-RM-DK,False,90.1148,37,74,5884033,6412653,/home/ubuntu/mike/CBS-exp/agent/den520d-even/den520d-even-7.scen,-1,10,CBSH-RM,20,0,0,8,0,0,0,0,9,0,,129,0,27,10,0,0,0,37,0,0,0
30,2,4,True,False,True,False,False,False,CBS-DK,False,3.35915,5,11,263906,687963,/home/ubuntu/mike/CBS-exp/agent/den520d-even/den520d-even-3.scen,6210,0,CBS,5,0,5,0,0,0,0,0,0,0,,0,40,0,0,0,5,1,0,0,0,0
20,13,4,True,False,False,False,False,False,CBS-DK,False,0.1602,0,1,3878,17290,/home/ubuntu/mike/CBS-exp/agent/den520d-even/den520d-even-14.scen,3856,0,CBS,0,0,0,0,0,0,0,0,0,0,,20,0,0,0,0,0,1,0,0,0,0
40,14,4,True,False,True,False,False,False,CBS-DK,False,90.0923,110,220,8412325,17663718,/home/ubuntu/mike/CBS-exp/agent/den520d-even/den520d-even-15.scen,-1,0,CBS,110,0,110,0,0,0,0,0,0,0,,0,260,0,0,0,110,0,33,0,0,0
20,23,2,True,False,False,True,True,False,CBSH-RM-DK,False,4.19034,5,11,662021,758554,/home/ubuntu/mike/CBS-exp/agent/den520d-even/den520d-even-24.scen,5305,2,CBSH-RM,2,0,0,0,0,0,0,0,3,0,,30,0,1,4,0,0,1,0,0,0,0
40,23,2,True,False,True,False,False,False,CBS-DK,False,90.0395,248,496,10590549,19951642,/home/ubuntu/mike/CBS-exp/agent/den520d-even/den520d-even-24.scen,-1,3,CBS,248,0,247,0,0,0,53,0,0,0,,0,536,0,0,0,248,0,9,0,0,0
60,24,8,True,False,False,True,True,False,CBSH-RM-DK,False,90.0973,27,53,5368396,5848636,/home/ubuntu/mike/CBS-exp/agent/den520d-even/den520d-even-25.scen,-1,7,CBSH-RM,22,0,0,3,0,0,0,0,2,0,,114,0,24,3,0,0,0,345,0,0,0
60,4,8,True,False,False,True,True,False,CBSH-RM-DK,True,90.0106,227,455,2963033,6086090,/home/ubuntu/mike/CBS-exp/agent/den520d-even/den520d-even-5.scen,-1,17,CBSH-RM,138,0,0,89,0,0,0,0,0,0,,514,0,227,0,0,0,0,294,0,2,0
30,18,2,True,False,False,True,True,False,CBSH-RM-DK,False,0.900612,5,11,47113,141172,/home/ubuntu/mike/CBS-exp/agent/den520d-even/den520d-even-19.scen,7444,2,CBSH-RM,1,0,0,4,0,0,0,0,0,0,,40,0,1,4,0,0,1,0,0,0,0
30,20,2,True,False,False,True,True,False,CBSH-RM-DK,True,0.103258,0,1,6520,29518,/home/ubuntu/mike/CBS-exp/agent/den520d-even/den520d-even-21.scen,6337,0,CBSH-RM,0,0,0,0,0,0,0,0,0,0,,30,0,0,0,0,0,1,0,0,0,0
30,13,4,True,False,False,True,True,False,CBSH-RM-DK,True,90.0688,800,1599,10618532,23561562,/home/ubuntu/mike/CBS-exp/agent/den520d-even/den520d-even-14.scen,-1,2,CBSH-RM,798,0,0,1,0,0,0,0,1,0,,1630,0,2,7,791,0,0,1,0,0,0
30,22,2,True,False,False,False,False,False,CBS-DK,False,0.575093,3,7,30785,85734,/home/ubuntu/mike/CBS-exp/agent/den520d-even/den520d-even-23.scen,6949,2,CBS,3,0,0,0,0,0,0,0,0,0,,36,0,0,0,0,3,1,0,0,0,0
40,5,4,True,False,True,False,False,False,CBS-DK,False,90.0034,1170,2341,1598359,4791547,/home/ubuntu/mike/CBS-exp/agent/den520d-even/den520d-even-6.scen,-1,1,CBS,1170,0,1170,0,0,0,0,0,0,0,,0,2380,0,0,0,1170,0,22,0,0,0
60,0,8,True,False,False,True,True,False,CBSH-RM-DK,False,90.1026,99,198,3642458,5301812,/home/ubuntu/mike/CBS-exp/agent/den520d-even/den520d-even-1.scen,-1,23,CBSH-RM,70,0,0,19,0,0,0,0,10,0,,267,0,72,27,0,0,0,261,0,0,0
20,6,4,True,False,False,False,False,False,CBS-DK,False,3.16636,1,3,290918,317384,/home/ubuntu/mike/CBS-exp/agent/den520d-even/den520d-even-7.scen,3773,0,CBS,1,0,0,0,0,0,1,0,0,0,,22,0,0,0,0,1,1,0,0,0,0
30,12,8,True,False,True,False,False,False,CBS-DK,False,90.114,933,1855,691920,1928265,/home/ubuntu/mike/CBS-exp/agent/den520d-even/den520d-even-13.scen,-1,4,CBS,933,0,933,0,0,0,0,0,0,0,,0,1896,0,0,0,933,0,411,0,0,0
40,16,2,True,False,False,False,False,False,CBS-DK,False,90.0177,2047,4095,904750,3910846,/home/ubuntu/mike/CBS-exp/agent/den520d-even/den520d-even-17.scen,-1,0,CBS,2047,0,0,0,0,0,0,0,0,0,,4134,0,0,0,0,2047,0,21,0,0,0
30,14,2,True,False,True,False,False,False,CBS-DK,False,90.0447,1254,2509,6640145,18939888,/home/ubuntu/mike/CBS-exp/agent/den520d-even/den520d-even-15.scen,-1,0,CBS,1254,0,1254,0,0,0,0,0,0,0,,0,2538,0,0,0,1254,0,8,0,0,0
40,18,4,True,False,False,True,True,False,CBSH-RM-DK,False,10.3089,22,45,1080581,1391028,/home/ubuntu/mike/CBS-exp/agent/den520d-even/den520d-even-19.scen,9078,5,CBSH-RM,11,0,0,9,0,0,0,0,2,0,,84,0,5,10,7,0,1,0,0,0,0
