agents_No,instance,k,shrink,ignore-target,lltp-only,corridor,target,parking,algo,ignore-train,Runtime,HL_expanded,HL_generated,LL_expanded,LL_generated,agents,solution_cost,cost-dummy,algorithm,standard_conflict,standard_conflict_m2,standard_train_conflict,rectangle_sym,corridor_sym,parking_std,target_std,parking_sym,target_sym,train_self_conflict,None,num_llpp,num_lltp,num_cardinal,num_semicardinal,num_noncardinal,num_unkown,valid_train,num_body_conflict,num_target_conflict,num_self_conflict,runtime_mdd
8,22,4,False,False,False,True,True,True,CBSH-RM-DK,False,0.040885,10,21,2098,5595,/home/ubuntu/mike/CBS-exp/agent/room-32-32-4-even/room-32-32-4-even-23.scen,206,3,CBSH-RM,8,0,0,0,2,0,0,0,0,0,,28,0,5,2,3,0,1,0,0,0,0
10,19,10,False,False,False,True,True,True,CBSH-RM-DK,False,90.0054,3110,6209,4585457,6864592,/home/ubuntu/mike/CBS-exp/agent/room-32-32-4-even/room-32-32-4-even-20.scen,-1,42,CBSH-RM,2431,0,1,161,195,0,0,108,215,0,,6020,210,503,1540,1067,0,0,31,0,16,1
8,24,14,False,False,False,True,True,True,CBSH-RM-DK,False,62.2499,1553,3061,1466231,2431179,/home/ubuntu/mike/CBS-exp/agent/room-32-32-4-even/room-32-32-4-even-25.scen,216,14,CBSH-RM,881,0,0,301,339,0,0,1,31,0,,3113,1,458,868,227,0,1,0,0,0,0
8,8,12,False,False,False,True,True,False,CBSH-RM-DK,False,214.048,1282,2565,1625638,2444866,/home/ubuntu/mike/CBS-exp/agent/room-32-32-4-even/room-32-32-4-even-9.scen,-1,37,CBSH-RM,661,0,0,77,544,0,0,0,0,0,,2572,0,558,715,9,0,0,244,0,0,156
6,7,6,False,False,False,True,True,False,CBSH-RM-DK,False,0.011952,1,3,679,1771,/home/ubuntu/mike/CBS-exp/agent/room-32-32-4-even/room-32-32-4-even-8.scen,124,2,CBSH-RM,1,0,1,0,0,1,0,0,0,0,,6,2,1,0,0,0,1,0,0,0,0
6,5,6,False,False,False,True,True,True,CBSH-RM-DK,False,0.8941,53,106,24703,46262,/home/ubuntu/mike/CBS-exp/agent/room-32-32-4-even/room-32-32-4-even-6.scen,200,19,CBSH-RM,26,0,0,7,14,0,0,1,4,1,,109,2,13,36,3,1,1,0,0,0,0
8,4,8,False,False,False,True,True,False,CBSH-RM-DK,False,13.0431,663,1315,495867,802276,/home/ubuntu/mike/CBS-exp/agent/room-32-32-4-even/room-32-32-4-even-5.scen,256,19,CBSH-RM,420,0,86,84,111,75,0,0,48,0,,1168,166,300,278,85,0,1,0,0,0,0
10,1,6,False,False,False,True,True,True,CBSH-RM-DK,False,90.0279,620,1174,5480099,6862508,/home/ubuntu/mike/CBS-exp/agent/room-32-32-4-even/room-32-32-4-even-2.scen,-1,29,CBSH-RM,397,0,0,58,43,0,0,114,8,0,,967,285,212,247,161,0,0,13,0,5,1
8,12,6,False,False,False,True,True,True,CBSH-RM-DK,False,90.0107,3901,7796,8287059,12842349,/home/ubuntu/mike/CBS-exp/agent/room-32-32-4-even/room-32-32-4-even-13.scen,-1,19,CBSH-RM,3882,0,2561,3,10,0,0,2,4,0,,3971,3839,2581,34,1286,0,0,15,0,0,0
6,6,4,False,False,False,True,True,True,CBSH-RM-DK,False,0.004525,2,5,457,1100,/home/ubuntu/mike/CBS-exp/agent/room-32-32-4-even/room-32-32-4-even-7.scen,91,2,CBSH-RM,0,0,0,0,1,0,0,0,1,0,,10,0,1,1,0,0,1,0,0,0,0
6,23,16,False,False,False,True,True,False,CBSH-RM-DK,False,90.1091,113,227,2284112,3941092,/home/ubuntu/mike/CBS-exp/agent/room-32-32-4-even/room-32-32-4-even-24.scen,-1,25,CBSH-RM,58,0,21,10,20,21,0,0,25,0,,170,62,58,50,5,0,1,0,0,0,30
10,21,6,False,False,False,True,True,False,CBSH-RM-DK,False,0.25012,13,27,20698,36086,/home/ubuntu/mike/CBS-exp/agent/room-32-32-4-even/room-32-32-4-even-22.scen,237,9,CBSH-RM,7,0,6,0,6,6,0,0,0,0,,20,16,8,4,1,0,1,0,0,0,0
8,11,4,False,False,False,True,True,True,CBSH-RM-DK,False,0.022587,3,5,824,2059,/home/ubuntu/mike/CBS-exp/agent/room-32-32-4-even/room-32-32-4-even-12.scen,193,6,CBSH-RM,2,0,0,0,1,0,0,0,0,0,,14,0,3,0,0,0,1,0,0,0,0
